Cambodia,2022-01-15,114831
Argentina,2022-01-16,388130
Brazil,2022-01-14,757652
Grenada,2022-01-03,175
Jamaica,2022-02-01,2186
Oceania,2022-01-04,127752
Cambodia,2022-02-14,65185
Zambia,2022-02-12,15932
Serbia,2022-01-16,5966
Finland,2022-02-14,18892
Anguilla,2022-01-16,23
Iran,2022-02-16,268840
Uruguay,2022-01-10,7294
Thailand,2022-02-14,269057
Bahamas,2022-02-13,328
Cyprus,2022-01-01,3393
Guatemala,2022-01-27,62940
Turkey,2022-01-19,313675
Democratic Republic of Congo,2022-01-26,7920
England,2022-01-21,102163
Croatia,2022-01-23,11820
Cote d'Ivoire,2022-01-09,20404
Zimbabwe,2022-01-13,13918
Curacao,2022-01-11,1483
Turkey,2022-01-16,421307
Mexico,2022-01-01,55346
Rwanda,2022-01-10,127901
Zimbabwe,2022-01-11,12455
Democratic Republic of Congo,2022-02-05,5476
Kosovo,2022-01-07,2029
Jersey,2022-01-04,551
Sri Lanka,2022-01-10,40838
Upper middle income,2022-01-06,10844077
Guyana,2022-01-17,1942
World,2022-01-08,31105292
Timor,2022-01-21,1341
Peru,2022-01-25,134938
Zambia,2022-02-09,15890
Ukraine,2022-02-14,57648
Algeria,2022-02-02,16222
South Korea,2022-01-14,426403
Uganda,2022-01-07,121906
South America,2022-01-06,1299743
South Korea,2022-01-15,414164
Austria,2022-01-04,38090
Trinidad and Tobago,2022-01-25,1883
Dominican Republic,2022-01-12,16453
European Union,2022-01-24,2354439
Mongolia,2022-01-10,3014
Mozambique,2022-01-14,295402
Morocco,2022-01-07,73761
Chad,2022-01-05,2544
Netherlands,2022-01-23,63925
Central African Republic,2022-01-27,4514
Sudan,2022-01-30,114191
Saudi Arabia,2022-02-08,183773
Djibouti,2022-01-03,608
Turkey,2022-02-13,156725
Sri Lanka,2022-01-31,76144
Ireland,2022-01-21,16075
Germany,2022-01-15,640167
Paraguay,2022-01-13,27684
Nigeria,2022-01-19,261549
Finland,2022-01-09,45915
South America,2022-01-11,1966125
Thailand,2022-01-29,382874
Yemen,2022-01-16,1926
Slovakia,2022-01-22,14392
Africa,2022-01-26,1753412
Georgia,2022-01-18,7841
Nicaragua,2022-01-13,30758
Russia,2022-01-03,409321
Costa Rica,2022-02-06,14530
Singapore,2022-01-02,40923
Zambia,2022-02-06,14651
United States,2022-01-12,1182639
Papua New Guinea,2022-01-01,459
New Caledonia,2022-01-01,183
Wales,2022-01-08,15412
Africa,2022-02-06,1111992
Australia,2022-02-03,230830
Moldova,2022-02-16,5098
Lebanon,2022-02-08,10907
Myanmar,2022-02-06,98972
Spain,2022-01-19,239126
Czechia,2022-02-18,9114
Latvia,2022-01-04,5911
Equatorial Guinea,2022-01-12,144
Iceland,2022-02-05,2022
Lower middle income,2022-01-09,14687109
Lebanon,2022-02-17,10879
Curacao,2022-01-18,630
Asia,2022-01-01,25293802
Ireland,2022-02-12,8465
Senegal,2022-02-07,41807
Kiribati,2022-01-01,640
Saint Vincent and the Grenadines,2022-01-04,82
Australia,2022-01-16,278265
Kenya,2022-02-20,127709
Dominican Republic,2022-01-28,30470
Trinidad and Tobago,2022-01-15,2959
Russia,2022-02-14,335046
Bhutan,2022-01-28,13255
Guernsey,2022-02-03,69
Egypt,2022-01-06,399467
Argentina,2022-01-14,414272
Kazakhstan,2022-01-26,19334
Africa,2022-02-15,1186368
Latvia,2022-01-09,10301
Poland,2022-01-08,170043
Mongolia,2022-02-13,848
Kenya,2022-01-23,66612
Myanmar,2022-01-03,197705
Iran,2022-02-20,258164
Niger,2022-01-24,972
Uruguay,2022-01-12,12030
Venezuela,2022-01-28,126261
Benin,2022-01-20,15735
Slovakia,2022-01-26,10810
Iran,2022-01-01,394380
Cote d'Ivoire,2022-02-11,65578
South Korea,2022-02-01,231085
Anguilla,2022-01-27,28
Asia,2022-01-03,23996834
Hong Kong,2022-02-13,77545
Sweden,2022-02-17,33460
Africa,2022-01-09,2151130
Bahamas,2022-01-02,618
Paraguay,2022-01-19,21095
Latvia,2022-01-24,7119
Anguilla,2022-01-05,21
South Sudan,2022-01-26,2796
Hong Kong,2022-01-23,39459
World,2022-01-12,36485514
Gabon,2022-01-17,3153
India,2022-01-09,8731293
Solomon Islands,2022-01-09,737
Belgium,2022-01-03,52987
Algeria,2022-01-27,16222
Aruba,2022-02-14,57
Sudan,2022-01-14,8915
Saint Kitts and Nevis,2022-01-25,36
Montserrat,2022-01-22,32
Uruguay,2022-02-17,4586
Asia,2022-02-13,16910721
Mexico,2022-01-05,117477
Paraguay,2022-01-06,28290
Nicaragua,2022-01-10,25725
Algeria,2022-01-20,16222
Taiwan,2022-01-08,67460
Ecuador,2022-01-01,51696
Barbados,2022-01-10,292
South America,2022-01-26,1988511
Malta,2022-02-06,1564
Sri Lanka,2022-01-12,54340
Turks and Caicos Islands,2022-01-01,122
Chile,2022-02-01,54629
Canada,2022-02-03,210373
Oman,2022-01-25,16068
Tonga,2022-01-17,94
Zambia,2022-02-10,15980
Italy,2022-02-15,205863
Sint Maarten (Dutch part),2022-01-27,76
Israel,2022-02-13,6115
Thailand,2022-02-12,270463
Egypt,2022-01-07,386968
European Union,2022-02-17,902744
Jersey,2022-01-16,338
Angola,2022-01-12,86596
India,2022-02-12,4313445
Burkina Faso,2022-01-05,10244
Cuba,2022-01-28,85586
Wales,2022-01-12,14774
France,2022-01-18,474378
Solomon Islands,2022-01-12,760
Mauritania,2022-01-20,6046
High income,2022-01-02,5096728
Iran,2022-02-14,325881
Romania,2022-01-02,15237
Angola,2022-01-29,124771
Turks and Caicos Islands,2022-01-07,122
Bolivia,2022-02-11,29342
Zambia,2022-01-16,33089
Isle of Man,2022-02-01,92
India,2022-02-01,5835935
Greece,2022-02-02,45122
Vanuatu,2022-01-25,688
Antigua and Barbuda,2022-01-25,103
Cuba,2022-02-10,33211
Luxembourg,2022-02-09,2148
Burundi,2022-01-30,62
Faeroe Islands,2022-02-13,26
Libya,2022-02-01,11217
Guyana,2022-01-03,1183
India,2022-02-11,4732111
Guatemala,2022-01-21,87178
Azerbaijan,2022-02-02,28560
Angola,2022-02-03,92346
Egypt,2022-01-12,339409
El Salvador,2022-01-10,13914
Iran,2022-01-19,421491
Azerbaijan,2022-01-02,18884
Canada,2022-02-19,84474
Mali,2022-01-09,60615
China,2022-01-31,3867571
Paraguay,2022-02-01,19702
Fiji,2022-01-07,364
Portugal,2022-02-05,73875
Guyana,2022-01-26,2009
Tunisia,2022-01-22,22450
Chile,2022-01-03,129455
Afghanistan,2022-01-08,17604
Thailand,2022-01-08,310763
Cyprus,2022-01-06,3393
England,2022-01-30,82715
Malawi,2022-01-06,7609
Andorra,2022-01-01,758
Solomon Islands,2022-02-05,972
Curacao,2022-01-22,421
Yemen,2022-01-22,4054
Greece,2022-02-04,42049
Burundi,2022-01-09,41
Georgia,2022-01-22,6741
Albania,2022-02-14,3754
Bolivia,2022-01-28,42161
Tunisia,2022-01-04,46025
Hong Kong,2022-01-16,39989
World,2022-02-10,20955083
Solomon Islands,2022-02-06,967
Estonia,2022-02-05,1914
Samoa,2022-02-11,401
Timor,2022-01-04,1006
Benin,2022-01-16,16074
Liberia,2022-01-27,1580
Pakistan,2022-02-15,2044649
Pakistan,2022-01-03,1015340
Ethiopia,2022-02-04,310
Cook Islands,2022-02-11,6
Faeroe Islands,2022-01-07,347
Samoa,2022-01-14,93
Ecuador,2022-01-26,65941
Laos,2022-01-16,35334
Sudan,2022-01-15,8915
Sao Tome and Principe,2022-01-17,384
Mali,2022-01-12,49989
Australia,2022-02-16,149140
Cameroon,2022-01-05,254
Kiribati,2022-01-12,920
Guinea-Bissau,2022-02-17,
Barbados,2022-02-06,139
Sierra Leone,2022-01-07,1199
Seychelles,2022-01-10,347
Fiji,2022-01-27,216
Suriname,2022-01-22,203
Belarus,2022-01-07,46041
Bangladesh,2022-01-30,985622
Saint Lucia,2022-02-13,74
Spain,2022-01-28,195934
Philippines,2022-01-27,449728
Jamaica,2022-01-23,3107
Japan,2022-01-04,139729
Suriname,2022-01-27,145
New Zealand,2022-01-25,55264
Lower middle income,2022-02-20,19205514
Moldova,2022-01-10,3440
Fiji,2022-01-08,358
Japan,2022-01-17,123893
Lower middle income,2022-01-13,18453589
South Africa,2022-02-05,51705
Ukraine,2022-02-16,56106
Japan,2022-01-01,132119
World,2022-01-06,30110513
United Kingdom,2022-01-23,116924
Angola,2022-02-01,106738
Ghana,2022-02-05,84487
Wales,2022-02-02,4637
Serbia,2022-02-08,3365
Angola,2022-01-21,139392
Mexico,2022-01-31,704797
Poland,2022-02-01,116689
Bolivia,2022-02-18,27360
Ghana,2022-01-08,59476
Cape Verde,2022-01-05,968
Kosovo,2022-01-11,2986
Japan,2022-01-08,139729
Belize,2022-01-31,711
Panama,2022-01-27,19956
Azerbaijan,2022-01-07,13304
Isle of Man,2022-01-19,125
Mexico,2022-02-06,583427
Austria,2022-01-18,39898
Iceland,2022-02-13,860
Venezuela,2022-01-14,126261
Bulgaria,2022-01-20,15227
Israel,2022-01-28,10863
Peru,2022-01-26,128463
Malta,2022-02-10,1273
Samoa,2022-02-14,401
Pakistan,2022-01-11,535435
France,2022-01-21,375231
Dominica,2022-02-10,24
Moldova,2022-01-30,5849
Antigua and Barbuda,2022-01-17,108
Liechtenstein,2022-01-31,78
World,2022-02-11,22178845
Qatar,2022-01-20,22299
Malawi,2022-01-04,6976
Qatar,2022-01-28,26886
Lower middle income,2022-01-23,13825141
Thailand,2022-01-31,354055
Slovakia,2022-01-04,26062
Oceania,2022-01-03,94131
Kyrgyzstan,2022-01-22,10196
Egypt,2022-01-16,330402
Kuwait,2022-01-02,15160
Tajikistan,2022-01-21,36341
Portugal,2022-02-14,64442
Poland,2022-01-27,136607
Sri Lanka,2022-02-15,52005
Bulgaria,2022-01-06,15292
Taiwan,2022-01-29,288248
India,2022-02-06,5503435
Slovakia,2022-01-03,26342
Maldives,2022-02-14,2288
Syria,2022-01-08,28672
Bulgaria,2022-01-01,6767
Suriname,2022-01-02,270
Ecuador,2022-01-10,98287
Chad,2022-02-04,1252
Kyrgyzstan,2022-02-19,10203
Guyana,2022-01-07,1876
Ethiopia,2022-01-26,760
Seychelles,2022-01-16,347
Mauritania,2022-01-04,63849
Greenland,2022-01-30,11
Poland,2022-02-13,68724
Jamaica,2022-02-11,2035
North America,2022-01-01,1714997
Europe,2022-01-12,3986259
North Macedonia,2022-01-28,1128
Sri Lanka,2022-02-07,127606
Sint Maarten (Dutch part),2022-02-04,59
Algeria,2022-01-09,22589
Lower middle income,2022-02-09,9471518
Dominica,2022-02-11,25
Croatia,2022-02-19,2986
Paraguay,2022-01-23,15979
Ireland,2022-01-12,30174
Timor,2022-01-30,951
Zimbabwe,2022-02-12,8741
Malawi,2022-01-16,2693
Gibraltar,2022-01-19,126
South Korea,2022-01-09,452583
Solomon Islands,2022-01-19,826
Saint Kitts and Nevis,2022-01-31,41
Bulgaria,2022-01-16,21478
Gabon,2022-01-02,3128
Africa,2022-01-10,2561896
Europe,2022-01-19,3512969
Canada,2022-01-17,366809
Panama,2022-01-14,24367
England,2022-02-07,60726
Hungary,2022-01-07,19036
British Virgin Islands,2022-01-15,23
Georgia,2022-02-05,6467
Senegal,2022-02-03,11939
Saint Lucia,2022-02-12,76
Brunei,2022-01-24,2414
Liechtenstein,2022-02-17,53
Yemen,2022-01-25,4026
Denmark,2022-01-13,42859
Ethiopia,2022-02-07,56
Kuwait,2022-01-29,12237
Bosnia and Herzegovina,2022-01-20,4315
Cyprus,2022-01-16,5803
Djibouti,2022-01-27,583
Jamaica,2022-01-25,3282
Belgium,2022-02-03,33572
Ireland,2022-01-28,8716
Brazil,2022-01-03,437922
Oceania,2022-02-09,253799
Fiji,2022-02-14,351
El Salvador,2022-02-08,9649
Europe,2022-01-18,3740501
Jamaica,2022-01-07,3164
Bermuda,2022-02-15,132
Trinidad and Tobago,2022-01-08,3287
Oceania,2022-01-18,328335
Kiribati,2022-01-06,748
Greenland,2022-02-03,6
Burundi,2022-02-05,66
Palestine,2022-01-05,3012
Spain,2022-01-04,180549
Tajikistan,2022-01-03,44549
Portugal,2022-01-24,88192
Gabon,2022-01-05,3128
Bahrain,2022-01-10,5441
United States,2022-02-19,209239
Pakistan,2022-01-29,524356
Portugal,2022-02-01,78089
Madagascar,2022-01-21,5727
Indonesia,2022-01-13,1252137
Kiribati,2022-01-31,330
Indonesia,2022-01-07,1252137
Spain,2022-01-02,104074
Kenya,2022-01-22,70927
Europe,2022-02-18,1427253
Latvia,2022-01-01,6182
United Arab Emirates,2022-02-06,27597
Sudan,2022-01-04,8915
Mali,2022-01-08,59790
Croatia,2022-01-03,11857
Italy,2022-01-25,542757
Cyprus,2022-01-29,2920
Nicaragua,2022-02-12,21234
Guinea,2022-01-10,12302
Canada,2022-02-14,104528
British Virgin Islands,2022-01-02,11
Chile,2022-01-06,99291
Syria,2022-02-07,2829
Central African Republic,2022-02-02,5666
Honduras,2022-01-01,46110
Dominican Republic,2022-02-16,17916
Croatia,2022-02-02,6193
Europe,2022-01-10,3818159
Zimbabwe,2022-01-07,12989
Georgia,2022-01-23,6459
Kenya,2022-02-11,230454
Jordan,2022-01-20,32821
Saudi Arabia,2022-01-22,148404
Turks and Caicos Islands,2022-01-31,122
Bolivia,2022-02-13,29694
Russia,2022-01-25,244196
South Africa,2022-01-18,66847
Vanuatu,2022-01-14,736
Lower middle income,2022-01-14,17264453
Panama,2022-01-01,17031
Vietnam,2022-02-10,457638
Fiji,2022-02-07,224
Somalia,2022-02-17,
Barbados,2022-02-15,154
Malawi,2022-01-07,4813
Hong Kong,2022-01-12,40087
World,2022-01-07,30419638
Cote d'Ivoire,2022-01-03,87831
Lower middle income,2022-01-18,12664019
Tonga,2022-01-07,333
Cape Verde,2022-01-02,968
Asia,2022-01-13,26073938
Aruba,2022-01-21,138
Czechia,2022-02-14,12393
Croatia,2022-01-17,17438
South Sudan,2022-02-02,3848
Brazil,2022-01-11,678834
Jersey,2022-02-11,93
France,2022-01-01,379162
Russia,2022-02-10,285300
Netherlands,2022-01-02,238932
Bulgaria,2022-01-17,20166
Australia,2022-01-02,80616
Europe,2022-02-15,1403289
Rwanda,2022-01-13,127901
Argentina,2022-01-20,378430
Aruba,2022-01-06,49
United Arab Emirates,2022-01-27,34823
Palestine,2022-01-13,1721
Anguilla,2022-01-09,21
Mongolia,2022-01-26,3249
Kazakhstan,2022-01-23,18784
Curacao,2022-01-14,1064
Latvia,2022-01-14,9689
Dominica,2022-02-08,40
South Africa,2022-01-12,72144
Iraq,2022-01-06,36325
Bulgaria,2022-01-07,19702
Fiji,2022-01-29,236
Slovenia,2022-01-03,3718
Colombia,2022-01-04,150045
Nepal,2022-01-12,221708
Rwanda,2022-01-23,125977
Liberia,2022-01-15,1580
Bermuda,2022-02-08,182
Hungary,2022-01-26,24961
Burundi,2022-01-04,41
Afghanistan,2022-01-24,8715
Liechtenstein,2022-01-06,230
United States,2022-02-15,380161
Azerbaijan,2022-02-03,29835
Cape Verde,2022-01-28,2853
Germany,2022-01-16,635794
High income,2022-02-02,4001294
Bulgaria,2022-02-13,5651
Poland,2022-02-18,53990
Gabon,2022-01-08,3128
Curacao,2022-02-02,246
Russia,2022-02-06,237037
Taiwan,2022-02-02,121213
Guinea-Bissau,2022-01-17,139
North America,2022-02-17,1202669
Liechtenstein,2022-01-28,36
Guinea,2022-01-01,73554
Gibraltar,2022-01-30,89
Lebanon,2022-02-07,10981
Italy,2022-01-27,519207
Cote d'Ivoire,2022-01-14,15957
Jordan,2022-01-28,16029
Philippines,2022-02-13,384193
Grenada,2022-02-13,53
Cyprus,2022-01-27,3434
Asia,2022-01-28,16899598
Macao,2022-01-22,2587
French Polynesia,2022-02-11,212
Montserrat,2022-02-01,10
Bhutan,2022-01-21,24211
Paraguay,2022-02-04,27222
Liechtenstein,2022-01-29,36
Grenada,2022-01-27,117
Djibouti,2022-01-08,608
Serbia,2022-02-01,3718
Botswana,2022-01-01,2733
Egypt,2022-01-30,241932
Guyana,2022-01-21,1798
Cayman Islands,2022-01-15,179
Wales,2022-02-10,3280
Indonesia,2022-02-20,1252137
Seychelles,2022-01-05,347
Bhutan,2022-01-14,157
Netherlands,2022-02-09,24871
Africa,2022-02-05,956286
High income,2022-02-16,3226613
North Macedonia,2022-01-22,1197
Bahrain,2022-01-08,5495
Argentina,2022-02-09,210176
Ecuador,2022-01-30,57249
Montserrat,2022-01-04,5
Armenia,2022-02-01,8330
Colombia,2022-02-07,231665
Mali,2022-02-12,
Faeroe Islands,2022-01-24,208
Chile,2022-02-02,52639
Liberia,2022-01-31,1580
Benin,2022-01-14,16074
Gibraltar,2022-01-27,98
Albania,2022-01-12,8233
Ecuador,2022-01-12,106618
Nicaragua,2022-02-02,31693
North Macedonia,2022-02-01,1082
Finland,2022-02-09,38639
Bhutan,2022-01-29,9139
North America,2022-01-19,2328630
Kyrgyzstan,2022-01-17,8455
Switzerland,2022-01-24,41927
North Macedonia,2022-02-03,1037
Greece,2022-01-19,71064
Mongolia,2022-02-18,917
Sint Maarten (Dutch part),2022-01-04,15
Romania,2022-02-09,12116
Cyprus,2022-02-13,2385
Bhutan,2022-01-07,260
Madagascar,2022-01-19,5727
Bosnia and Herzegovina,2022-01-10,4315
Maldives,2022-01-19,2121
Cape Verde,2022-01-09,1514
Barbados,2022-02-04,153
Egypt,2022-01-02,424464
Pakistan,2022-01-14,674458
Estonia,2022-01-22,3616
Gambia,2022-01-04,2299
Costa Rica,2022-01-19,16316
Kyrgyzstan,2022-01-31,10169
Guinea-Bissau,2022-01-08,62
Syria,2022-01-23,2829
Grenada,2022-02-07,72
Oman,2022-01-19,12954
Indonesia,2022-01-23,1252137
Austria,2022-01-24,31598
Canada,2022-01-01,237805
Dominican Republic,2022-01-24,17124
Ireland,2022-01-17,25986
Denmark,2022-02-11,4081
Serbia,2022-01-06,4160
Kenya,2022-01-13,64887
Czechia,2022-01-08,74123
Bahamas,2022-01-11,650
New Zealand,2022-01-01,11095
Samoa,2022-01-23,230
Eswatini,2022-01-03,769
European Union,2022-01-28,2042686
Jamaica,2022-01-18,3849
Laos,2022-01-06,35334
French Polynesia,2022-01-09,588
Guinea-Bissau,2022-02-13,9601
Honduras,2022-02-11,14917
Peru,2022-01-07,228106
Egypt,2022-01-10,350690
Croatia,2022-01-27,8453
Montenegro,2022-01-04,1039
Australia,2022-01-13,261844
Low income,2022-01-07,843274
Morocco,2022-01-19,57234
Venezuela,2022-02-03,215129
Fiji,2022-01-14,260
Moldova,2022-01-22,6527
Peru,2022-01-13,267286
New Caledonia,2022-01-19,215
Nigeria,2022-01-08,186674
Croatia,2022-01-04,11889
Czechia,2022-02-04,23112
Haiti,2022-01-19,251
Brunei,2022-01-28,2022
Slovenia,2022-02-16,1938
Belgium,2022-02-11,32021
Albania,2022-01-15,6202
Luxembourg,2022-01-28,3388
Guinea-Bissau,2022-01-11,104
Ecuador,2022-02-11,67903
Liberia,2022-02-01,1580
Gibraltar,2022-02-15,57
China,2022-01-24,4478286
Croatia,2022-01-09,15170
Eswatini,2022-01-19,3250
Turks and Caicos Islands,2022-01-22,122
Sudan,2022-01-11,8915
Spain,2022-01-23,229432
Taiwan,2022-01-21,585216
Chile,2022-01-29,60370
Azerbaijan,2022-02-06,31115
Luxembourg,2022-01-12,6370
Iceland,2022-02-12,1013
Central African Republic,2022-01-14,3596
Netherlands,2022-02-13,17540
Montserrat,2022-01-25,24
Guinea-Bissau,2022-01-30,1163
Syria,2022-02-03,2829
Turks and Caicos Islands,2022-01-21,122
Poland,2022-01-13,191430
Kyrgyzstan,2022-01-29,9291
Philippines,2022-01-05,424239
Qatar,2022-01-15,18577
Cambodia,2022-01-05,41287
Fiji,2022-02-06,229
Mali,2022-02-13,
Tunisia,2022-02-06,9646
Suriname,2022-02-04,167
Namibia,2022-01-08,821
Kenya,2022-02-12,233067
Solomon Islands,2022-01-03,680
Lower middle income,2022-01-01,12479083
Dominican Republic,2022-01-18,21304
Nepal,2022-01-27,242460
Ecuador,2022-01-27,62754
Pakistan,2022-01-01,1192370
Angola,2022-02-07,73312
Cook Islands,2022-02-08,6
Rwanda,2022-01-09,127901
Fiji,2022-02-05,233
Bermuda,2022-01-06,208
Zambia,2022-02-15,15052
Guinea,2022-01-04,74285
Rwanda,2022-01-04,127901
Rwanda,2022-01-22,126939
Guyana,2022-02-08,1651
Nigeria,2022-01-13,286036
Somalia,2022-01-15,5028
United Arab Emirates,2022-02-07,25815
Libya,2022-01-02,8325
Taiwan,2022-01-01,77572
Jordan,2022-02-03,14966
Benin,2022-01-05,17207
Nigeria,2022-01-28,182404
Indonesia,2022-01-08,1252137
France,2022-01-05,413511
Northern Ireland,2022-01-25,3346
European Union,2022-01-26,2233832
Bulgaria,2022-01-03,7563
Uganda,2022-02-06,258011
Venezuela,2022-01-15,126261
India,2022-02-18,3966236
Bermuda,2022-01-19,66
Luxembourg,2022-01-07,5408
Netherlands,2022-01-07,266023
Georgia,2022-02-20,3123
Europe,2022-01-24,3030610
Finland,2022-01-06,46748
Macao,2022-01-21,2574
Cook Islands,2022-01-23,5
Saudi Arabia,2022-01-16,185855
North Macedonia,2022-01-17,1545
British Virgin Islands,2022-01-16,23
Togo,2022-01-14,4854
Azerbaijan,2022-02-10,33549
Hungary,2022-02-19,
Kyrgyzstan,2022-01-21,10186
Sint Maarten (Dutch part),2022-01-30,66
Sri Lanka,2022-01-30,71566
Sierra Leone,2022-01-24,32362
Yemen,2022-01-24,4426
South Korea,2022-02-05,156502
Philippines,2022-01-29,455930
Saint Vincent and the Grenadines,2022-02-13,124
New Caledonia,2022-01-10,138
Honduras,2022-01-05,31380
San Marino,2022-01-13,189
Croatia,2022-02-03,5856
Kenya,2022-01-30,80780
Finland,2022-01-23,44483
Zimbabwe,2022-01-28,10201
Armenia,2022-01-10,5392
Northern Ireland,2022-02-13,2058
Sri Lanka,2022-01-22,67203
Cuba,2022-01-31,74743
Kyrgyzstan,2022-01-25,9796
Luxembourg,2022-01-18,6586
Liechtenstein,2022-01-09,256
Zimbabwe,2022-01-03,10575
Isle of Man,2022-02-12,57
North America,2022-01-12,2359638
Solomon Islands,2022-01-07,715
Honduras,2022-01-13,10738
Vietnam,2022-02-19,805304
United Arab Emirates,2022-01-23,33951
Cayman Islands,2022-01-22,184
Lithuania,2022-01-17,10319
Mauritania,2022-01-22,5703
Russia,2022-01-19,303887
Myanmar,2022-01-21,182257
Myanmar,2022-01-10,157663
Iceland,2022-01-18,3589
Bermuda,2022-02-04,180
United Kingdom,2022-01-15,182280
Portugal,2022-01-17,81069
Cuba,2022-01-18,167166
United Arab Emirates,2022-01-30,30587
Bhutan,2022-01-16,157
Mali,2022-01-29,
Bhutan,2022-01-03,467
Isle of Man,2022-01-05,340
Saint Lucia,2022-01-02,85
Brunei,2022-01-21,2709
Chile,2022-01-22,71872
San Marino,2022-01-31,206
Oceania,2022-02-06,218907
Turkey,2022-02-18,126323
Isle of Man,2022-01-20,122
Saint Vincent and the Grenadines,2022-01-01,79
Maldives,2022-01-02,438
Algeria,2022-01-16,16222
Papua New Guinea,2022-01-04,459
Colombia,2022-01-21,269291
Niger,2022-01-12,13675
Grenada,2022-01-05,175
Sweden,2022-01-27,71257
Barbados,2022-01-24,120
England,2022-01-13,176128
Democratic Republic of Congo,2022-01-29,8065
Guinea-Bissau,2022-01-06,52
Upper middle income,2022-01-26,8792432
Niger,2022-01-11,16216
Bangladesh,2022-02-14,957674
Somalia,2022-01-05,5028
Saint Vincent and the Grenadines,2022-01-08,82
North America,2022-01-05,1538711
Cote d'Ivoire,2022-01-26,12121
Paraguay,2022-01-26,12196
Tajikistan,2022-01-09,65092
Tajikistan,2022-01-29,43589
Morocco,2022-01-26,50614
China,2022-01-25,4501429
Saint Vincent and the Grenadines,2022-02-11,192
Senegal,2022-01-04,459
Nicaragua,2022-02-05,26905
Turkey,2022-02-17,136279
Poland,2022-01-01,118902
Taiwan,2022-02-03,76848
Nepal,2022-02-01,297614
Cyprus,2022-01-26,3716
Gambia,2022-01-21,2299
Bolivia,2022-02-16,28447
New Caledonia,2022-01-07,160
Australia,2022-02-07,206802
Grenada,2022-01-20,137
Hungary,2022-01-19,26080
Lower middle income,2022-01-19,13461930
Pakistan,2022-01-28,503129
Scotland,2022-02-16,7345
Cote d'Ivoire,2022-02-07,65578
Cuba,2022-01-12,162992
Nicaragua,2022-01-24,37052
Angola,2022-01-11,80403
England,2022-01-16,134444
Uganda,2022-01-23,29203
South America,2022-01-20,2683790
Bosnia and Herzegovina,2022-01-13,4315
Gabon,2022-02-17,
Tanzania,2022-01-14,33124
Anguilla,2022-01-04,21
Nepal,2022-01-17,227460
Fiji,2022-01-06,371
Namibia,2022-01-16,908
Kosovo,2022-02-08,1983
Nicaragua,2022-02-09,20522
Spain,2022-01-13,237275
Pakistan,2022-01-30,545584
Liberia,2022-01-06,11591
New Zealand,2022-01-13,41492
French Polynesia,2022-02-02,217
Montserrat,2022-02-05,6
Cape Verde,2022-02-05,2687
France,2022-02-02,231793
Brunei,2022-01-23,2513
Uganda,2022-01-28,36196
Macao,2022-01-05,1422
